"cluster_id","study","esid","zi","vi","rstudent_t","flag_rstudent","mad_center","mad_scale","flag_mad","flag_both","hatvalue"
"Kim & Pouget (2026)","Kim & Pouget (2026)",1249,-0.0226448643076146,0.000117343346632246,0.201410267686203,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00030835019197862
"Kim & Pouget (2026)","Kim & Pouget (2026)",1250,-0.0387119957081828,0.000412371134020619,0.110968161236372,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000260720646701891
"Kim & Pouget (2026)","Kim & Pouget (2026)",1251,-0.0239225295265059,0.000117343346632246,0.194258737774332,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000308350191978624
"Kim & Pouget (2026)","Kim & Pouget (2026)",1252,0.00504078191298111,0.00044543429844098,0.354549727185807,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00025667974776918
"Kim & Pouget (2026)","Kim & Pouget (2026)",1253,0.000376929610848354,1.58920611208671e-06,0.330882629377064,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000355242896639773
"Kim & Pouget (2026)","Kim & Pouget (2026)",1254,0.00590550924266325,0.00044543429844098,0.359364976350309,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000256679747769178
"Kim & Pouget (2026)","Kim & Pouget (2026)",1255,0.000457610191312765,1.58920611208671e-06,0.331335069627185,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000355242896639779
"Kim & Pouget (2026)","Kim & Pouget (2026)",1256,0.00940654853479778,0.00044543429844098,0.378860574497459,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000256679747769177
"Kim & Pouget (2026)","Kim & Pouget (2026)",1257,0.000336589319663237,1.58920611208671e-06,0.330656409246659,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000355242896639773
"Kim & Pouget (2026)","Kim & Pouget (2026)",1258,-0.0110937578624628,0.00044543429844098,0.264704262024096,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000256679747769175
"Kim & Pouget (2026)","Kim & Pouget (2026)",1259,-0.0016018475568686,1.59087980425815e-06,0.319786041088312,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000355239708681557
"Kim & Pouget (2026)","Kim & Pouget (2026)",1260,-0.00953309022288403,0.00044543429844098,0.273394866899866,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000256679747769178
"Kim & Pouget (2026)","Kim & Pouget (2026)",1261,-0.00172419327695253,1.59087980425815e-06,0.319099951248275,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00035523970868156
"Kim & Pouget (2026)","Kim & Pouget (2026)",1262,-0.00959636100981127,0.00044543429844098,0.273042542423201,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000256679747769175
"Kim & Pouget (2026)","Kim & Pouget (2026)",1263,-0.00163842514588119,1.59087980425815e-06,0.319580921430858,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000355239708681556
"Kim & Pouget (2026)","Kim & Pouget (2026)",1264,0.113899481460617,0.0037037037037037,0.915493186504636,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,6.29149769168431e-05
"Kim & Pouget (2026)","Kim & Pouget (2026)",1265,-0.0123067981580305,1.49505883056498e-05,0.259697937087209,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00034264924725552
"Kim & Pouget (2026)","Kim & Pouget (2026)",1266,0.119069318999798,0.0037037037037037,0.942924199282575,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,6.29149769168403e-05
"Kim & Pouget (2026)","Kim & Pouget (2026)",1267,-0.0131960236755692,1.49505883056498e-05,0.254712457119773,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000342649247255521
"Kim & Pouget (2026)","Kim & Pouget (2026)",1268,0.146305686345395,0.0037037037037037,1.08743959943189,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,6.2914976916837e-05
"Kim & Pouget (2026)","Kim & Pouget (2026)",1269,-0.0125001089051763,1.49505883056498e-05,0.258614132317354,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000342649247255521
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1270,-0.0154541968432362,5.79710144927536e-05,0.241932649221348,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000382669103664596
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1271,-0.0118620014848531,0.000170010200612037,0.261598521748798,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000343689664426733
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1272,-0.0227890725277658,8.7989441267048e-05,0.200741118015701,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00037002514884216
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1273,-0.0283458724108798,0.000170765027322404,0.169403159281275,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000343480885187504
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1274,-0.00765586289282715,0.000303030303030303,0.284529853157412,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.0003120638437821
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1275,-0.0490339905091555,0.000391696043869957,0.0535203864231691,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000294770185057152
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1276,-0.0194307420104612,7.46045956430916e-05,0.219594793962485,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000375349144738917
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1277,0.0130406378232693,7.46045956430916e-05,0.401482922880464,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000375349144738919
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1278,-0.0198624801196114,7.46045956430916e-05,0.217176417002281,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000375349144738923
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1279,0.0135587777179302,7.46045956430916e-05,0.404385278630057,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000375349144738923
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1280,-0.0218699936124121,0.000169577751399016,0.205625767166495,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000343809481478382
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1281,0.0153616873097674,0.000169577751399016,0.41386192179261,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00034380948147838
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1282,-0.0227810888898116,0.000169577751399016,0.200530026862418,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000343809481478378
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1283,0.0167935801390198,0.000169577751399016,0.421870473897025,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00034380948147838
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1284,-0.0491264546375755,0.000441696113074205,0.0529653250173278,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851535
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1285,-0.0132312878489888,0.000441696113074205,0.252866019729814,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851533
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1286,-0.045560002475318,0.000441696113074205,0.072826947867366,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851533
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1287,-0.00252031617232838,0.000441696113074205,0.312515573437724,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851533
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1288,-0.0440912924322001,0.000441696113074205,0.0810062150004501,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851538
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1289,0.0100811046062617,0.000441696113074205,0.382693065099511,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851532
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1290,-0.0190318707676283,7.24527426985749e-06,0.222063701209038,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000417573931116407
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1291,-0.00479630257933305,7.24527426985749e-06,0.301892124956112,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000417573931116406
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1292,-0.0979258237418042,0.000441696113074205,-0.218799056046033,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851536
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1293,-0.0606604699163964,0.000441696113074205,-0.0112677702247272,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851535
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1294,-0.047028614315133,0.000441696113074205,0.0646482276298731,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851535
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1295,-0.0216310498051218,0.000441696113074205,0.206087625849098,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851529
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1296,-0.0268801638351001,0.000441696113074205,0.176855235109759,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000285878085851537
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1297,0.010291120280537,0.000441696113074205,0.383862645378533,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00028587808585153
"CLUSTER Kleimeier-Viehs","Kleimeier, Viehs (2021)",1298,-0.156253248652189,0.000441696113074205,-0.54362531549898,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.000285878085851535
"Kölbel et al (2020)","Kölbel et al (2020)",1299,-0.000656185731228822,2.42218723507327e-05,0.324961211206886,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183461208475849
"Kölbel et al (2020)","Kölbel et al (2020)",1300,0.0071516172840126,2.54965452181229e-05,0.368714879511378,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741167
"Kölbel et al (2020)","Kölbel et al (2020)",1301,-0.0032017213457052,3.5359428591634e-05,0.310639789347127,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000180151595629884
"Kölbel et al (2020)","Kölbel et al (2020)",1302,0.00426609952782547,7.69171602184447e-05,0.352257998295445,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170982334627296
"Kölbel et al (2020)","Kölbel et al (2020)",1303,-0.00301252890478034,3.7314825180044e-05,0.311690429156759,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00017962681381692
"Kölbel et al (2020)","Kölbel et al (2020)",1304,0.0232156205097019,8.05217811417989e-05,0.458350911070704,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055943
"Kölbel et al (2020)","Kölbel et al (2020)",1305,-0.00147641746483283,2.42218723507327e-05,0.320363988125926,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183461208475838
"Kölbel et al (2020)","Kölbel et al (2020)",1306,-0.00198202006450263,3.5359428591634e-05,0.317474735314683,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000180151595629888
"Kölbel et al (2020)","Kölbel et al (2020)",1307,-0.00358740506255598,7.69171602184447e-05,0.308277719593154,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170982334627293
"Kölbel et al (2020)","Kölbel et al (2020)",1308,-0.0025365271491838,2.54965452181229e-05,0.314416015966371,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741153
"Kölbel et al (2020)","Kölbel et al (2020)",1309,-0.000863531497881228,3.7314825180044e-05,0.323732576474177,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816916
"Kölbel et al (2020)","Kölbel et al (2020)",1310,0.00131854223283106,8.05217811417989e-05,0.335732461809595,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055937
"Kölbel et al (2020)","Kölbel et al (2020)",1311,0.00359743028161273,2.54965452181229e-05,0.348794830178146,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741157
"Kölbel et al (2020)","Kölbel et al (2020)",1312,0.000486439947225699,2.54965452181229e-05,0.331358752421305,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741161
"Kölbel et al (2020)","Kölbel et al (2020)",1313,-0.00029280845952926,3.7314825180044e-05,0.326930686850306,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816924
"Kölbel et al (2020)","Kölbel et al (2020)",1314,0.0042836042786834,3.7314825180044e-05,0.352575127463376,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816926
"Kölbel et al (2020)","Kölbel et al (2020)",1315,0.00913657491134055,8.05217811417989e-05,0.379511592120514,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00017032016405594
"Kölbel et al (2020)","Kölbel et al (2020)",1316,-0.0010383477906595,8.05217811417989e-05,0.322534436205209,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055936
"Kölbel et al (2020)","Kölbel et al (2020)",1317,-0.00179064759763197,2.54965452181229e-05,0.318596425565958,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741163
"Kölbel et al (2020)","Kölbel et al (2020)",1318,0.00378799576365766,8.05217811417989e-05,0.349560816380176,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055936
"Kölbel et al (2020)","Kölbel et al (2020)",1319,0.00389486425790329,2.54965452181229e-05,0.350461849802349,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741159
"Kölbel et al (2020)","Kölbel et al (2020)",1320,0.00130807014953402,2.54965452181229e-05,0.335963719507337,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741165
"Kölbel et al (2020)","Kölbel et al (2020)",1321,0.0109050277746547,8.05217811417989e-05,0.389414509073594,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055934
"Kölbel et al (2020)","Kölbel et al (2020)",1322,0.00132611529241988,8.05217811417989e-05,0.335774869148657,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055937
"Kölbel et al (2020)","Kölbel et al (2020)",1323,-0.00125952122364563,2.54965452181229e-05,0.321573214228132,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741168
"Kölbel et al (2020)","Kölbel et al (2020)",1324,0.00295543825808852,8.05217811417989e-05,0.344898691645416,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055938
"Kölbel et al (2020)","Kölbel et al (2020)",1325,0.00394132699743905,2.54965452181229e-05,0.350722258177903,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741172
"Kölbel et al (2020)","Kölbel et al (2020)",1326,0.00165299263000806,2.54965452181229e-05,0.337896896580616,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00018304892574117
"Kölbel et al (2020)","Kölbel et al (2020)",1327,0.0118163503443934,8.05217811417989e-05,0.394517699502248,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055937
"Kölbel et al (2020)","Kölbel et al (2020)",1328,0.000520624881819738,8.05217811417989e-05,0.331264313731462,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055935
"Kölbel et al (2020)","Kölbel et al (2020)",1329,0.00766197327549865,2.54965452181229e-05,0.3715752570101,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741168
"Kölbel et al (2020)","Kölbel et al (2020)",1330,-0.00053030336590532,2.54965452181229e-05,0.325660240513201,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741171
"Kölbel et al (2020)","Kölbel et al (2020)",1331,0.00667410189155639,3.7314825180044e-05,0.3659705481948,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816919
"Kölbel et al (2020)","Kölbel et al (2020)",1332,-0.00128568603918783,8.05217811417989e-05,0.321149400626762,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055935
"Kölbel et al (2020)","Kölbel et al (2020)",1333,0.000159957271205016,2.54965452181229e-05,0.32952892438795,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741174
"Kölbel et al (2020)","Kölbel et al (2020)",1334,0.00587078636843624,2.54965452181229e-05,0.361536243438323,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00018304892574117
"Kölbel et al (2020)","Kölbel et al (2020)",1335,-0.00320459348768413,3.7314825180044e-05,0.310614173785599,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816922
"Kölbel et al (2020)","Kölbel et al (2020)",1336,0.013896879632689,8.05217811417989e-05,0.406168170480496,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055941
"Kölbel et al (2020)","Kölbel et al (2020)",1337,0.000292773023922865,2.54965452181229e-05,0.330273313004695,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741172
"Kölbel et al (2020)","Kölbel et al (2020)",1338,0.0123329911101912,2.54965452181229e-05,0.39775477588197,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741171
"Kölbel et al (2020)","Kölbel et al (2020)",1339,-0.000849678627589589,2.54965452181229e-05,0.323870247199887,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741168
"Kölbel et al (2020)","Kölbel et al (2020)",1340,0.00386395176729669,2.54965452181229e-05,0.350288595458253,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741166
"Kölbel et al (2020)","Kölbel et al (2020)",1341,0.00582013213439228,3.7314825180044e-05,0.361185233150968,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00017962681381693
"Kölbel et al (2020)","Kölbel et al (2020)",1342,0.0104832805328821,3.7314825180044e-05,0.387315706737078,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816926
"Kölbel et al (2020)","Kölbel et al (2020)",1343,-0.00371858023697804,8.05217811417989e-05,0.307525769657489,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055936
"Kölbel et al (2020)","Kölbel et al (2020)",1344,0.00284778297216763,8.05217811417989e-05,0.344295847556014,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055943
"Kölbel et al (2020)","Kölbel et al (2020)",1345,-0.00604645974502637,2.54965452181229e-05,0.294743998028571,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741163
"Kölbel et al (2020)","Kölbel et al (2020)",1346,0.00158502264590378,2.54965452181229e-05,0.337515947172039,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741168
"Kölbel et al (2020)","Kölbel et al (2020)",1347,-0.000257114154219172,2.54965452181229e-05,0.327191376204829,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741165
"Kölbel et al (2020)","Kölbel et al (2020)",1348,0.00567879575889519,2.54965452181229e-05,0.360460199209083,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000183048925741167
"Kölbel et al (2020)","Kölbel et al (2020)",1349,-0.00136581817715569,3.7314825180044e-05,0.320917956890188,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816923
"Kölbel et al (2020)","Kölbel et al (2020)",1350,-0.00630639198068163,3.7314825180044e-05,0.293232899019186,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000179626813816906
"Kölbel et al (2020)","Kölbel et al (2020)",1351,0.0016179815250124,8.05217811417989e-05,0.337409250885785,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000170320164055943
"Kölbel et al (2020)","Kölbel et al (2020)",1352,0.0107803659288381,8.05217811417989e-05,0.388716432278928,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00017032016405594
"Kordschia (2020)","Kordschia (2020)",1353,-0.106174535169825,0.000473036896877956,-0.264229117089873,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00166810207419602
"Kordschia (2020)","Kordschia (2020)",1354,-0.263964597046503,0.000118133490844654,-1.15049786338551,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00175581595280338
"Kordschia (2020)","Kordschia (2020)",1355,-0.237359350898544,0.000118133490844654,-1.0013099369563,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00175581595280338
"Kordschia (2020)","Kordschia (2020)",1356,0.364304606999593,0.000118133490844654,2.37249828818958,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.00175581595280338
"Kozak (2021)","Kozak (2021)",1357,0.497311287572031,0.000228990153423403,3.10690440846086,TRUE,-0.0282100828468845,0.0418242688287909,TRUE,TRUE,0.000447649724985308
"Kozak (2021)","Kozak (2021)",1358,0.120581028408444,0.000228990153423403,1.00157369153823,FALSE,-0.0282100828468845,0.0418242688287909,TRUE,FALSE,0.000447649724985315
"Kozak (2021)","Kozak (2021)",1359,0.0200026673068496,0.000228990153423403,0.439498551741785,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985312
"Kozak (2021)","Kozak (2021)",1360,-0.133029415373166,0.000228990153423403,-0.415710544167281,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985312
"Kozak (2021)","Kozak (2021)",1361,-0.118321173988843,0.000228990153423403,-0.333514565412943,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985316
"Kozak (2021)","Kozak (2021)",1362,-0.124327793239953,0.000228990153423403,-0.367082137187763,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985317
"Kozak (2021)","Kozak (2021)",1363,-0.111408318067012,0.000228990153423403,-0.29488255335688,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985315
"Kozak (2021)","Kozak (2021)",1364,-0.102082653801288,0.000228990153423403,-0.242766730545281,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985313
"Kozak (2021)","Kozak (2021)",1365,-0.0841592640106298,0.000228990153423403,-0.142603119686339,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985312
"Kozak (2021)","Kozak (2021)",1366,-0.0683218938647818,0.000228990153423403,-0.054097083783211,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985314
"Kozak (2021)","Kozak (2021)",1367,-0.0538269266200041,0.000228990153423403,0.026907027351824,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985315
"Kozak (2021)","Kozak (2021)",1368,-0.0841592640106298,0.000228990153423403,-0.142603119686339,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985312
"Kozak (2021)","Kozak (2021)",1369,-0.0343320570576171,0.000228990153423403,0.135852743056257,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985308
"Kozak (2021)","Kozak (2021)",1370,-0.0748099674108449,0.000228990153423403,-0.0903552292279297,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985311
"Kozak (2021)","Kozak (2021)",1371,-0.0663598053737025,0.000228990153423403,-0.0431320894162578,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985309
"Kozak (2021)","Kozak (2021)",1372,-0.119372645183182,0.000228990153423403,-0.339390638676388,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985306
"Kozak (2021)","Kozak (2021)",1373,-0.105844111992131,0.000228990153423403,-0.263787376689246,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985307
"Kozak (2021)","Kozak (2021)",1374,-0.112310302637597,0.000228990153423403,-0.299923231073767,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985309
"Kozak (2021)","Kozak (2021)",1375,-0.0947060669489519,0.000228990153423403,-0.201543190602537,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985306
"Kozak (2021)","Kozak (2021)",1376,-0.0790330873131205,0.000228990153423403,-0.113955839572445,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985308
"Kozak (2021)","Kozak (2021)",1377,-0.071189087264551,0.000228990153423403,-0.0701201936584147,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000447649724985311
"Lee (2022)","Lee (2022)",1378,0.0354147984164647,1.38964161142841e-05,0.527664823891292,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00114142767420798
"Lee (2022)","Lee (2022)",1379,-0.0320900925061849,0.000125109470786939,0.148579620153016,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00107742086114736
"Lee (2022)","Lee (2022)",1380,-0.0450425234877292,0.00168634064080944,0.074261881242224,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000796338550442779
"Lee (2022)","Lee (2022)",1381,-0.0784251976265779,0.000125109470786939,-0.110972705328548,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00107742086114736
"Lee (2022)","Lee (2022)",1382,-0.0515887249384528,0.00168634064080944,0.0384675554736825,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.000796338550442776
"Lee (2022)","Lee (2022)",1383,-0.0349502631822712,0.000248138957816377,0.132305884097489,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00103655219158935
"Lee (2022)","Lee (2022)",1384,-0.0146137049015577,0.000252525252525253,0.245982686253722,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.0010352945184467
"Lee (2022)","Lee (2022)",1385,-0.0354096673770254,0.000266595574513463,0.129700526176452,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00103132596711012
"Lee (2022)","Lee (2022)",1386,-0.0187304885320829,0.000235904694503421,0.223026999315581,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00104011480464226
"Lemma et al (2017)","Lemma et al (2017)",1387,-0.10842286736361,0.00144300144300144,-0.273661074932003,FALSE,-0.0282100828468845,0.0418242688287909,FALSE,FALSE,0.00151265484940368
